"Bacteria_name","Bacteria_grep_name","Viruses_name","Viruses_grep_name"
"k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__Streptococcus_sp._116.D4","Streptococcus_sp._116.D4","k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Siphoviridae.g__Arequatrovirus.s__Streptomyces_phage_Janus","Strepto"
"k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__Streptococcus_sp._1643","Streptococcus_sp._1643","k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Siphoviridae.g__Arequatrovirus.s__Streptomyces_phage_Janus","Strepto"
"k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__Streptococcus_sp._A12","Streptococcus_sp._A12","k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Siphoviridae.g__Arequatrovirus.s__Streptomyces_phage_Janus","Strepto"
"k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__Streptococcus_sp._CNU_77.61","Streptococcus_sp._CNU_77.61","k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Siphoviridae.g__Arequatrovirus.s__Streptomyces_phage_Janus","Strepto"
"k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__Streptococcus_sp._CNU_G2","Streptococcus_sp._CNU_G2","k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Siphoviridae.g__Arequatrovirus.s__Streptomyces_phage_Janus","Strepto"
"k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__Streptococcus_sp._CNU_G3","Streptococcus_sp._CNU_G3","k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Siphoviridae.g__Arequatrovirus.s__Streptomyces_phage_Janus","Strepto"
"k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__Streptococcus_sp._DAT741","Streptococcus_sp._DAT741","k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Siphoviridae.g__Arequatrovirus.s__Streptomyces_phage_Janus","Strepto"
"k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__Streptococcus_sp._FDAARGOS_192","Streptococcus_sp._FDAARGOS_192","k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Siphoviridae.g__Arequatrovirus.s__Streptomyces_phage_Janus","Strepto"
"k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__Streptococcus_sp._FDAARGOS_522","Streptococcus_sp._FDAARGOS_522","k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Siphoviridae.g__Arequatrovirus.s__Streptomyces_phage_Janus","Strepto"
"k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__Streptococcus_sp._HKU75","Streptococcus_sp._HKU75","k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Siphoviridae.g__Arequatrovirus.s__Streptomyces_phage_Janus","Strepto"
"k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__Streptococcus_sp._HSISM1","Streptococcus_sp._HSISM1","k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Siphoviridae.g__Arequatrovirus.s__Streptomyces_phage_Janus","Strepto"
"k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__Streptococcus_sp._HSISS1","Streptococcus_sp._HSISS1","k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Siphoviridae.g__Arequatrovirus.s__Streptomyces_phage_Janus","Strepto"
"k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__Streptococcus_sp._HSISS2","Streptococcus_sp._HSISS2","k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Siphoviridae.g__Arequatrovirus.s__Streptomyces_phage_Janus","Strepto"
"k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__Streptococcus_sp._HSISS3","Streptococcus_sp._HSISS3","k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Siphoviridae.g__Arequatrovirus.s__Streptomyces_phage_Janus","Strepto"
"k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__Streptococcus_sp._KS_6","Streptococcus_sp._KS_6","k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Siphoviridae.g__Arequatrovirus.s__Streptomyces_phage_Janus","Strepto"
"k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__Streptococcus_sp._LPB0220","Streptococcus_sp._LPB0220","k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Siphoviridae.g__Arequatrovirus.s__Streptomyces_phage_Janus","Strepto"
"k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__Streptococcus_sp._NCTC_11567","Streptococcus_sp._NCTC_11567","k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Siphoviridae.g__Arequatrovirus.s__Streptomyces_phage_Janus","Strepto"
"k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__Streptococcus_sp._NPS_308","Streptococcus_sp._NPS_308","k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Siphoviridae.g__Arequatrovirus.s__Streptomyces_phage_Janus","Strepto"
"k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__Streptococcus_sp._NSJ.72","Streptococcus_sp._NSJ.72","k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Siphoviridae.g__Arequatrovirus.s__Streptomyces_phage_Janus","Strepto"
"k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__Streptococcus_sp._oral_taxon_061","Streptococcus_sp._oral_taxon_061","k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Siphoviridae.g__Arequatrovirus.s__Streptomyces_phage_Janus","Strepto"
"k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__Streptococcus_sp._oral_taxon_064","Streptococcus_sp._oral_taxon_064","k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Siphoviridae.g__Arequatrovirus.s__Streptomyces_phage_Janus","Strepto"
"k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__Streptococcus_sp._oral_taxon_431","Streptococcus_sp._oral_taxon_431","k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Siphoviridae.g__Arequatrovirus.s__Streptomyces_phage_Janus","Strepto"
"k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__Streptococcus_sp._zg.86","Streptococcus_sp._zg.86","k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Siphoviridae.g__Arequatrovirus.s__Streptomyces_phage_Janus","Strepto"
"k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__Streptococcus_suis","Streptococcus_suis","k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Siphoviridae.g__Arequatrovirus.s__Streptomyces_phage_Janus","Strepto"
"k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__Streptococcus_thermophilus","Streptococcus_thermophilus","k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Siphoviridae.g__Arequatrovirus.s__Streptomyces_phage_Janus","Strepto"
"k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__Streptococcus_troglodytae","Streptococcus_troglodytae","k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Siphoviridae.g__Arequatrovirus.s__Streptomyces_phage_Janus","Strepto"
"k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__Streptococcus_uberis","Streptococcus_uberis","k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Siphoviridae.g__Arequatrovirus.s__Streptomyces_phage_Janus","Strepto"
"k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__Streptococcus_urinalis","Streptococcus_urinalis","k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Siphoviridae.g__Arequatrovirus.s__Streptomyces_phage_Janus","Strepto"
"k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__Streptococcus_vestibularis","Streptococcus_vestibularis","k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Siphoviridae.g__Arequatrovirus.s__Streptomyces_phage_Janus","Strepto"
"k__Bacteria.p__Fusobacteria.c__Fusobacteriia.o__Fusobacteriales.f__Leptotrichiaceae.g__Streptobacillus.s__Streptobacillus_moniliformis","Streptobacillus_moniliformis","k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Siphoviridae.g__Arequatrovirus.s__Streptomyces_phage_Janus","Strepto"
"k__Bacteria.p__Actinobacteria.c__Actinomycetia.o__Streptomycetales.f__Streptomycetaceae.g__Streptomyces","Streptomyces","k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Siphoviridae.g__Arequatrovirus.s__Streptomyces_phage_Tefunt","Strepto"
"k__Bacteria.p__Actinobacteria.c__Actinomycetia.o__Streptosporangiales.f__Nocardiopsaceae.g__Streptomonospora","Streptomonospora","k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Siphoviridae.g__Arequatrovirus.s__Streptomyces_phage_Tefunt","Strepto"
"k__Bacteria.p__Actinobacteria.c__Actinomycetia.o__Streptosporangiales.f__Streptosporangiaceae.g__Streptosporangium","Streptosporangium","k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Siphoviridae.g__Arequatrovirus.s__Streptomyces_phage_Tefunt","Strepto"
"k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus","Streptococcus","k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Siphoviridae.g__Arequatrovirus.s__Streptomyces_phage_Tefunt","Strepto"
"k__Bacteria.p__Fusobacteria.c__Fusobacteriia.o__Fusobacteriales.f__Leptotrichiaceae.g__Streptobacillus","Streptobacillus","k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Siphoviridae.g__Arequatrovirus.s__Streptomyces_phage_Tefunt","Strepto"
"k__Bacteria.p__Actinobacteria.c__Actinomycetia.o__Streptomycetales.f__Streptomycetaceae.g__Streptomyces.s__Streptomyces_actuosus","Streptomyces_actuosus","k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Siphoviridae.g__Arequatrovirus.s__Streptomyces_phage_Tefunt","Strepto"
"k__Bacteria.p__Actinobacteria.c__Actinomycetia.o__Streptomycetales.f__Streptomycetaceae.g__Streptomyces.s__Streptomyces_albidoflavus","Streptomyces_albidoflavus","k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Siphoviridae.g__Arequatrovirus.s__Streptomyces_phage_Tefunt","Strepto"
"k__Bacteria.p__Actinobacteria.c__Actinomycetia.o__Streptomycetales.f__Streptomycetaceae.g__Streptomyces.s__Streptomyces_albireticuli","Streptomyces_albireticuli","k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Siphoviridae.g__Arequatrovirus.s__Streptomyces_phage_Tefunt","Strepto"
"k__Bacteria.p__Actinobacteria.c__Actinomycetia.o__Streptomycetales.f__Streptomycetaceae.g__Streptomyces.s__Streptomyces_alboflavus","Streptomyces_alboflavus","k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Siphoviridae.g__Arequatrovirus.s__Streptomyces_phage_Tefunt","Strepto"
"k__Bacteria.p__Actinobacteria.c__Actinomycetia.o__Streptomycetales.f__Streptomycetaceae.g__Streptomyces.s__Streptomyces_alboniger","Streptomyces_alboniger","k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Siphoviridae.g__Arequatrovirus.s__Streptomyces_phage_Tefunt","Strepto"
"k__Bacteria.p__Actinobacteria.c__Actinomycetia.o__Streptomycetales.f__Streptomycetaceae.g__Streptomyces.s__Streptomyces_albulus","Streptomyces_albulus","k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Siphoviridae.g__Arequatrovirus.s__Streptomyces_phage_Tefunt","Strepto"
"k__Bacteria.p__Actinobacteria.c__Actinomycetia.o__Streptomycetales.f__Streptomycetaceae.g__Streptomyces.s__Streptomyces_albus","Streptomyces_albus","k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Siphoviridae.g__Arequatrovirus.s__Streptomyces_phage_Tefunt","Strepto"
"k__Bacteria.p__Actinobacteria.c__Actinomycetia.o__Streptomycetales.f__Streptomycetaceae.g__Streptomyces.s__Streptomyces_alfalfae","Streptomyces_alfalfae","k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Siphoviridae.g__Arequatrovirus.s__Streptomyces_phage_Tefunt","Strepto"
"k__Bacteria.p__Actinobacteria.c__Actinomycetia.o__Streptomycetales.f__Streptomycetaceae.g__Streptomyces.s__Streptomyces_ambofaciens","Streptomyces_ambofaciens","k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Siphoviridae.g__Arequatrovirus.s__Streptomyces_phage_Tefunt","Strepto"
"k__Bacteria.p__Actinobacteria.c__Actinomycetia.o__Streptomycetales.f__Streptomycetaceae.g__Streptomyces.s__Streptomyces_angustmyceticus","Streptomyces_angustmyceticus","k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Siphoviridae.g__Arequatrovirus.s__Streptomyces_phage_Tefunt","Strepto"
"k__Bacteria.p__Actinobacteria.c__Actinomycetia.o__Streptomycetales.f__Streptomycetaceae.g__Streptomyces.s__Streptomyces_antibioticus","Streptomyces_antibioticus","k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Siphoviridae.g__Arequatrovirus.s__Streptomyces_phage_Tefunt","Strepto"
"k__Bacteria.p__Actinobacteria.c__Actinomycetia.o__Streptomycetales.f__Streptomycetaceae.g__Streptomyces.s__Streptomyces_antimycoticus","Streptomyces_antimycoticus","k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Siphoviridae.g__Arequatrovirus.s__Streptomyces_phage_Tefunt","Strepto"
"k__Bacteria.p__Actinobacteria.c__Actinomycetia.o__Streptomycetales.f__Streptomycetaceae.g__Streptomyces.s__Streptomyces_anulatus","Streptomyces_anulatus","k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Siphoviridae.g__Arequatrovirus.s__Streptomyces_phage_Tefunt","Strepto"
"k__Bacteria.p__Actinobacteria.c__Actinomycetia.o__Streptomycetales.f__Streptomycetaceae.g__Streptomyces.s__Streptomyces_aquilus","Streptomyces_aquilus","k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Siphoviridae.g__Arequatrovirus.s__Streptomyces_phage_Tefunt","Strepto"
"k__Bacteria.p__Actinobacteria.c__Actinomycetia.o__Streptomycetales.f__Streptomycetaceae.g__Streptomyces.s__Streptomyces_armeniacus","Streptomyces_armeniacus","k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Siphoviridae.g__Arequatrovirus.s__Streptomyces_phage_Tefunt","Strepto"
"k__Bacteria.p__Actinobacteria.c__Actinomycetia.o__Streptomycetales.f__Streptomycetaceae.g__Streptomyces.s__Streptomyces_asoensis","Streptomyces_asoensis","k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Siphoviridae.g__Arequatrovirus.s__Streptomyces_phage_Tefunt","Strepto"
"k__Bacteria.p__Actinobacteria.c__Actinomycetia.o__Streptomycetales.f__Streptomycetaceae.g__Streptomyces.s__Streptomyces_atratus","Streptomyces_atratus","k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Siphoviridae.g__Arequatrovirus.s__Streptomyces_phage_Tefunt","Strepto"
"k__Bacteria.p__Actinobacteria.c__Actinomycetia.o__Streptomycetales.f__Streptomycetaceae.g__Streptomyces.s__Streptomyces_auratus","Streptomyces_auratus","k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Siphoviridae.g__Arequatrovirus.s__Streptomyces_phage_Tefunt","Strepto"
"k__Bacteria.p__Actinobacteria.c__Actinomycetia.o__Streptomycetales.f__Streptomycetaceae.g__Streptomyces.s__Streptomyces_aureoverticillatus","Streptomyces_aureoverticillatus","k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Siphoviridae.g__Arequatrovirus.s__Streptomyces_phage_Tefunt","Strepto"
"k__Bacteria.p__Actinobacteria.c__Actinomycetia.o__Streptomycetales.f__Streptomycetaceae.g__Streptomyces.s__Streptomyces_autolyticus","Streptomyces_autolyticus","k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Siphoviridae.g__Arequatrovirus.s__Streptomyces_phage_Tefunt","Strepto"
"k__Bacteria.p__Actinobacteria.c__Actinomycetia.o__Streptomycetales.f__Streptomycetaceae.g__Streptomyces.s__Streptomyces_avermitilis","Streptomyces_avermitilis","k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Siphoviridae.g__Arequatrovirus.s__Streptomyces_phage_Tefunt","Strepto"
"k__Bacteria.p__Actinobacteria.c__Actinomycetia.o__Streptomycetales.f__Streptomycetaceae.g__Streptomyces.s__Streptomyces_bathyalis","Streptomyces_bathyalis","k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Siphoviridae.g__Arequatrovirus.s__Streptomyces_phage_Tefunt","Strepto"
"k__Bacteria.p__Actinobacteria.c__Actinomycetia.o__Streptomycetales.f__Streptomycetaceae.g__Streptomyces.s__Streptomyces_bingchenggensis","Streptomyces_bingchenggensis","k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Siphoviridae.g__Arequatrovirus.s__Streptomyces_phage_Tefunt","Strepto"
"k__Bacteria.p__Actinobacteria.c__Actinomycetia.o__Streptomycetales.f__Streptomycetaceae.g__Streptomyces.s__Streptomyces_broussonetiae","Streptomyces_broussonetiae","k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Siphoviridae.g__Arequatrovirus.s__Streptomyces_phage_Tefunt","Strepto"
"k__Bacteria.p__Actinobacteria.c__Actinomycetia.o__Streptomycetales.f__Streptomycetaceae.g__Streptomyces.s__Streptomyces_buecherae","Streptomyces_buecherae","k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Siphoviridae.g__Arequatrovirus.s__Streptomyces_phage_Tefunt","Strepto"
"k__Bacteria.p__Actinobacteria.c__Actinomycetia.o__Streptomycetales.f__Streptomycetaceae.g__Streptomyces.s__Streptomyces_cadmiisoli","Streptomyces_cadmiisoli","k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Siphoviridae.g__Arequatrovirus.s__Streptomyces_phage_Tefunt","Strepto"
"k__Bacteria.p__Actinobacteria.c__Actinomycetia.o__Streptomycetales.f__Streptomycetaceae.g__Streptomyces.s__Streptomyces_californicus","Streptomyces_californicus","k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Siphoviridae.g__Arequatrovirus.s__Streptomyces_phage_Tefunt","Strepto"
"k__Bacteria.p__Actinobacteria.c__Actinomycetia.o__Streptomycetales.f__Streptomycetaceae.g__Streptomyces.s__Streptomyces_calvus","Streptomyces_calvus","k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Siphoviridae.g__Arequatrovirus.s__Streptomyces_phage_Tefunt","Strepto"
"k__Bacteria.p__Actinobacteria.c__Actinomycetia.o__Streptomycetales.f__Streptomycetaceae.g__Streptomyces.s__Streptomyces_capitiformicae","Streptomyces_capitiformicae","k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Siphoviridae.g__Arequatrovirus.s__Streptomyces_phage_Tefunt","Strepto"
"k__Bacteria.p__Actinobacteria.c__Actinomycetia.o__Streptomycetales.f__Streptomycetaceae.g__Streptomyces.s__Streptomyces_cattleya","Streptomyces_cattleya","k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Siphoviridae.g__Arequatrovirus.s__Streptomyces_phage_Tefunt","Strepto"
"k__Bacteria.p__Actinobacteria.c__Actinomycetia.o__Streptomycetales.f__Streptomycetaceae.g__Streptomyces.s__Streptomyces_cavourensis","Streptomyces_cavourensis","k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Siphoviridae.g__Arequatrovirus.s__Streptomyces_phage_Tefunt","Strepto"
"k__Bacteria.p__Actinobacteria.c__Actinomycetia.o__Streptomycetales.f__Streptomycetaceae.g__Streptomyces.s__Streptomyces_chartreusis","Streptomyces_chartreusis","k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Siphoviridae.g__Arequatrovirus.s__Streptomyces_phage_Tefunt","Strepto"
"k__Bacteria.p__Actinobacteria.c__Actinomycetia.o__Streptomycetales.f__Streptomycetaceae.g__Streptomyces.s__Streptomyces_chromofuscus","Streptomyces_chromofuscus","k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Siphoviridae.g__Arequatrovirus.s__Streptomyces_phage_Tefunt","Strepto"
"k__Bacteria.p__Actinobacteria.c__Actinomycetia.o__Streptomycetales.f__Streptomycetaceae.g__Streptomyces.s__Streptomyces_cinereoruber","Streptomyces_cinereoruber","k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Siphoviridae.g__Arequatrovirus.s__Streptomyces_phage_Tefunt","Strepto"
