"spes","diet","percent","change_number","spe_number","spes_hou","change_diet_number","change_diet_number_hou","PRJ_exsist_number","change_PRJ_number","Bact_host","group","type"
"k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Podoviridae.s__crAssphage_cr4_1","WTP_diet",-0.397940008672038,25,1603,2.14655681752608,11,0.274742549483273,345,0.072463768115942,"crAssphage","WTP_diet|k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Podoviridae.s__crAssphage_cr4_1","Viru"
"k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Podoviridae.s__crAssphage_cr4_1","High_fiber_diet",-0.1249387366083,25,1603,2.14655681752608,11,0.274742549483273,345,0.072463768115942,"crAssphage","High_fiber_diet|k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Podoviridae.s__crAssphage_cr4_1","Viru"
"k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Podoviridae.s__crAssphage_cr4_1","Low_fiber_diet",0.1249387366083,25,1603,2.14655681752608,11,0.274742549483273,345,0.072463768115942,"crAssphage","Low_fiber_diet|k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Podoviridae.s__crAssphage_cr4_1","Viru"
"k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Podoviridae.s__crAssphage_cr4_1","Omnivores",-0.176091259055681,25,1603,2.14655681752608,11,0.274742549483273,345,0.072463768115942,"crAssphage","Omnivores|k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Podoviridae.s__crAssphage_cr4_1","Viru"
"k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Podoviridae.s__crAssphage_cr50_1","Chow_diet",-0.221848749616356,17,1798,1.43919275509551,10,0.235833315318289,339,0.0501474926253687,"crAssphage","Chow_diet|k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Podoviridae.s__crAssphage_cr50_1","Viru"
"k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Podoviridae.s__crAssphage_cr50_1","High_fiber_diet",-0.1249387366083,17,1798,1.43919275509551,10,0.235833315318289,339,0.0501474926253687,"crAssphage","High_fiber_diet|k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Podoviridae.s__crAssphage_cr50_1","Viru"
"k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Podoviridae.s__crAssphage_cr50_1","Low_fiber_diet",-0.1249387366083,17,1798,1.43919275509551,10,0.235833315318289,339,0.0501474926253687,"crAssphage","Low_fiber_diet|k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Podoviridae.s__crAssphage_cr50_1","Viru"
"k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Podoviridae.s__crAssphage_cr50_1","EEN_diet",-0.301029995663981,17,1798,1.43919275509551,10,0.235833315318289,339,0.0501474926253687,"crAssphage","EEN_diet|k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Podoviridae.s__crAssphage_cr50_1","Viru"
"k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Podoviridae.s__crAssphage_cr50_1","High_urbanization",0.477121254719662,17,1798,1.43919275509551,10,0.235833315318289,339,0.0501474926253687,"crAssphage","High_urbanization|k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Podoviridae.s__crAssphage_cr50_1","Viru"
"k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Podoviridae.s__crAssphage_cr50_1","Low_urbanization",-0.477121254719662,17,1798,1.43919275509551,10,0.235833315318289,339,0.0501474926253687,"crAssphage","Low_urbanization|k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Podoviridae.s__crAssphage_cr50_1","Viru"
"k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Podoviridae.s__crAssphage_cr50_1","Vegatarian",-0.176091259055681,17,1798,1.43919275509551,10,0.235833315318289,339,0.0501474926253687,"crAssphage","Vegatarian|k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Podoviridae.s__crAssphage_cr50_1","Viru"
"k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Podoviridae.s__crAssphage_cr50_1","Mediterranean_diet",-0.176091259055681,17,1798,1.43919275509551,10,0.235833315318289,339,0.0501474926253687,"crAssphage","Mediterranean_diet|k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Podoviridae.s__crAssphage_cr50_1","Viru"
"k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Podoviridae.s__crAssphage_cr50_1","Baseline",0.301029995663981,17,1798,1.43919275509551,10,0.235833315318289,339,0.0501474926253687,"crAssphage","Baseline|k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Podoviridae.s__crAssphage_cr50_1","Viru"
"k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Podoviridae.s__crAssphage_cr50_1","High_fat_diet",0.301029995663981,17,1798,1.43919275509551,10,0.235833315318289,339,0.0501474926253687,"crAssphage","High_fat_diet|k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Podoviridae.s__crAssphage_cr50_1","Viru"
"k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Podoviridae.s__crAssphage_cr50_1","Control",-0.176091259055681,17,1798,1.43919275509551,10,0.235833315318289,339,0.0501474926253687,"crAssphage","Control|k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Podoviridae.s__crAssphage_cr50_1","Viru"
"k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Podoviridae.s__crAssphage_cr50_1","WTP_diet",-0.176091259055681,17,1798,1.43919275509551,10,0.235833315318289,339,0.0501474926253687,"crAssphage","WTP_diet|k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Podoviridae.s__crAssphage_cr50_1","Viru"
"k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Podoviridae.s__crAssphage_cr50_1","Omnivores",0.176091259055681,17,1798,1.43919275509551,10,0.235833315318289,339,0.0501474926253687,"crAssphage","Omnivores|k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Podoviridae.s__crAssphage_cr50_1","Viru"
"k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Podoviridae.s__crAssphage_cr52_1","Control",-0.477121254719662,20,1436,1.74097131759452,10,0.26388990698463,342,0.0584795321637427,"crAssphage","Control|k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Podoviridae.s__crAssphage_cr52_1","Viru"
"k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Podoviridae.s__crAssphage_cr52_1","Chow_diet",-0.778151250383644,20,1436,1.74097131759452,10,0.26388990698463,342,0.0584795321637427,"crAssphage","Chow_diet|k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Podoviridae.s__crAssphage_cr52_1","Viru"
"k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Podoviridae.s__crAssphage_cr52_1","EEN_diet",0.221848749616356,20,1436,1.74097131759452,10,0.26388990698463,342,0.0584795321637427,"crAssphage","EEN_diet|k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Podoviridae.s__crAssphage_cr52_1","Viru"
"k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Podoviridae.s__crAssphage_cr52_1","Baseline",0.221848749616356,20,1436,1.74097131759452,10,0.26388990698463,342,0.0584795321637427,"crAssphage","Baseline|k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Podoviridae.s__crAssphage_cr52_1","Viru"
"k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Podoviridae.s__crAssphage_cr52_1","High_fat_diet",0.477121254719662,20,1436,1.74097131759452,10,0.26388990698463,342,0.0584795321637427,"crAssphage","High_fat_diet|k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Podoviridae.s__crAssphage_cr52_1","Viru"
"k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Podoviridae.s__crAssphage_cr52_1","High_urbanization",0.176091259055681,20,1436,1.74097131759452,10,0.26388990698463,342,0.0584795321637427,"crAssphage","High_urbanization|k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Podoviridae.s__crAssphage_cr52_1","Viru"
"k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Podoviridae.s__crAssphage_cr52_1","High_fiber_diet",-0.425968732272281,20,1436,1.74097131759452,10,0.26388990698463,342,0.0584795321637427,"crAssphage","High_fiber_diet|k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Podoviridae.s__crAssphage_cr52_1","Viru"
"k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Podoviridae.s__crAssphage_cr52_1","Low_urbanization",-0.176091259055681,20,1436,1.74097131759452,10,0.26388990698463,342,0.0584795321637427,"crAssphage","Low_urbanization|k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Podoviridae.s__crAssphage_cr52_1","Viru"
"k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Podoviridae.s__crAssphage_cr52_1","Low_fiber_diet",0.425968732272281,20,1436,1.74097131759452,10,0.26388990698463,342,0.0584795321637427,"crAssphage","Low_fiber_diet|k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Podoviridae.s__crAssphage_cr52_1","Viru"
"k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Podoviridae.s__crAssphage_cr52_1","Mediterranean_diet",-0.221848749616356,20,1436,1.74097131759452,10,0.26388990698463,342,0.0584795321637427,"crAssphage","Mediterranean_diet|k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Podoviridae.s__crAssphage_cr52_1","Viru"
"k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Podoviridae.s__crAssphage_cr52_1","Omnivores",-0.477121254719662,20,1436,1.74097131759452,10,0.26388990698463,342,0.0584795321637427,"crAssphage","Omnivores|k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Podoviridae.s__crAssphage_cr52_1","Viru"
"k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Podoviridae.s__crAssphage_cr52_1","Vegatarian",-0.221848749616356,20,1436,1.74097131759452,10,0.26388990698463,342,0.0584795321637427,"crAssphage","Vegatarian|k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Podoviridae.s__crAssphage_cr52_1","Viru"
"k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Podoviridae.s__crAssphage_cr53_1","Low_urbanization",-0.544068044350276,18,1935,1.51030558893506,8,0.181865157192126,357,0.0504201680672269,"crAssphage","Low_urbanization|k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Podoviridae.s__crAssphage_cr53_1","Viru"
"k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Podoviridae.s__crAssphage_cr53_1","High_fat_diet",0.221848749616356,18,1935,1.51030558893506,8,0.181865157192126,357,0.0504201680672269,"crAssphage","High_fat_diet|k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Podoviridae.s__crAssphage_cr53_1","Viru"
"k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Podoviridae.s__crAssphage_cr53_1","Chow_diet",-0.301029995663981,18,1935,1.51030558893506,8,0.181865157192126,357,0.0504201680672269,"crAssphage","Chow_diet|k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Podoviridae.s__crAssphage_cr53_1","Viru"
"k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Podoviridae.s__crAssphage_cr53_1","High_urbanization",0.544068044350276,18,1935,1.51030558893506,8,0.181865157192126,357,0.0504201680672269,"crAssphage","High_urbanization|k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Podoviridae.s__crAssphage_cr53_1","Viru"
"k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Podoviridae.s__crAssphage_cr53_1","Mediterranean_diet",-0.176091259055681,18,1935,1.51030558893506,8,0.181865157192126,357,0.0504201680672269,"crAssphage","Mediterranean_diet|k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Podoviridae.s__crAssphage_cr53_1","Viru"
"k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Podoviridae.s__crAssphage_cr53_1","Control",-0.176091259055681,18,1935,1.51030558893506,8,0.181865157192126,357,0.0504201680672269,"crAssphage","Control|k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Podoviridae.s__crAssphage_cr53_1","Viru"
"k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Podoviridae.s__crAssphage_cr53_1","Vegatarian",0.176091259055681,18,1935,1.51030558893506,8,0.181865157192126,357,0.0504201680672269,"crAssphage","Vegatarian|k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Podoviridae.s__crAssphage_cr53_1","Viru"
"k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Podoviridae.s__crAssphage_cr53_1","EEN_diet",-0.176091259055681,18,1935,1.51030558893506,8,0.181865157192126,357,0.0504201680672269,"crAssphage","EEN_diet|k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Podoviridae.s__crAssphage_cr53_1","Viru"
"k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Podoviridae.s__crAssphage_cr53_1","Omnivores",-0.176091259055681,18,1935,1.51030558893506,8,0.181865157192126,357,0.0504201680672269,"crAssphage","Omnivores|k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Podoviridae.s__crAssphage_cr53_1","Viru"
"k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Podoviridae.s__crAssphage_cr53_1","WTP_diet",-0.176091259055681,18,1935,1.51030558893506,8,0.181865157192126,357,0.0504201680672269,"crAssphage","WTP_diet|k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Podoviridae.s__crAssphage_cr53_1","Viru"
"k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Podoviridae.s__crAssphage_cr53_1","High_fiber_diet",0.176091259055681,18,1935,1.51030558893506,8,0.181865157192126,357,0.0504201680672269,"crAssphage","High_fiber_diet|k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Podoviridae.s__crAssphage_cr53_1","Viru"
"k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Podoviridae.s__crAssphage_cr60_1","Vegatarian",-0.698970004336019,18,1432,1.56742326323595,7,0.184980747903591,333,0.0540540540540541,"crAssphage","Vegatarian|k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Podoviridae.s__crAssphage_cr60_1","Viru"
"k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Podoviridae.s__crAssphage_cr60_1","Baseline",-0.176091259055681,18,1432,1.56742326323595,7,0.184980747903591,333,0.0540540540540541,"crAssphage","Baseline|k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Podoviridae.s__crAssphage_cr60_1","Viru"
"k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Podoviridae.s__crAssphage_cr60_1","High_fat_diet",0.301029995663981,18,1432,1.56742326323595,7,0.184980747903591,333,0.0540540540540541,"crAssphage","High_fat_diet|k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Podoviridae.s__crAssphage_cr60_1","Viru"
"k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Podoviridae.s__crAssphage_cr60_1","Chow_diet",-0.301029995663981,18,1432,1.56742326323595,7,0.184980747903591,333,0.0540540540540541,"crAssphage","Chow_diet|k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Podoviridae.s__crAssphage_cr60_1","Viru"
"k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Podoviridae.s__crAssphage_cr60_1","WTP_diet",-0.301029995663981,18,1432,1.56742326323595,7,0.184980747903591,333,0.0540540540540541,"crAssphage","WTP_diet|k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Podoviridae.s__crAssphage_cr60_1","Viru"
"k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Podoviridae.s__crAssphage_cr60_1","Omnivores",0.522878745280338,18,1432,1.56742326323595,7,0.184980747903591,333,0.0540540540540541,"crAssphage","Omnivores|k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Podoviridae.s__crAssphage_cr60_1","Viru"
"k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Podoviridae.s__crAssphage_cr60_1","High_urbanization",0.176091259055681,18,1432,1.56742326323595,7,0.184980747903591,333,0.0540540540540541,"crAssphage","High_urbanization|k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Podoviridae.s__crAssphage_cr60_1","Viru"
"k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Podoviridae.s__crAssphage_cr60_1","Mediterranean_diet",-0.477121254719662,18,1432,1.56742326323595,7,0.184980747903591,333,0.0540540540540541,"crAssphage","Mediterranean_diet|k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Podoviridae.s__crAssphage_cr60_1","Viru"
"k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Podoviridae.s__crAssphage_cr60_1","Control",0.477121254719662,18,1432,1.56742326323595,7,0.184980747903591,333,0.0540540540540541,"crAssphage","Control|k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Podoviridae.s__crAssphage_cr60_1","Viru"
"k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Podoviridae.s__crAssphage_cr60_1","Low_urbanization",-0.176091259055681,18,1432,1.56742326323595,7,0.184980747903591,333,0.0540540540540541,"crAssphage","Low_urbanization|k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Podoviridae.s__crAssphage_cr60_1","Viru"
"k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Podoviridae.s__crAssphage_cr7_1","EEN_diet",-0.176091259055681,11,723,1.04783342067006,7,0.260332801156961,219,0.0502283105022831,"crAssphage","EEN_diet|k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Podoviridae.s__crAssphage_cr7_1","Viru"
"k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Podoviridae.s__crAssphage_cr7_1","Omnivores",0.301029995663981,11,723,1.04783342067006,7,0.260332801156961,219,0.0502283105022831,"crAssphage","Omnivores|k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Podoviridae.s__crAssphage_cr7_1","Viru"
"k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Podoviridae.s__crAssphage_cr7_1","Baseline",-0.221848749616356,11,723,1.04783342067006,7,0.260332801156961,219,0.0502283105022831,"crAssphage","Baseline|k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Podoviridae.s__crAssphage_cr7_1","Viru"
"k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Podoviridae.s__crAssphage_cr7_1","Low_urbanization",0.221848749616356,11,723,1.04783342067006,7,0.260332801156961,219,0.0502283105022831,"crAssphage","Low_urbanization|k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Podoviridae.s__crAssphage_cr7_1","Viru"
"k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Podoviridae.s__crAssphage_cr7_1","MRE",0.301029995663981,11,723,1.04783342067006,7,0.260332801156961,219,0.0502283105022831,"crAssphage","MRE|k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Podoviridae.s__crAssphage_cr7_1","Viru"
"k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Podoviridae.s__crAssphage_cr7_1","WTP_diet",-0.176091259055681,11,723,1.04783342067006,7,0.260332801156961,219,0.0502283105022831,"crAssphage","WTP_diet|k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Podoviridae.s__crAssphage_cr7_1","Viru"
"k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Podoviridae.s__crAssphage_cr7_1","Vegatarian",-0.301029995663981,11,723,1.04783342067006,7,0.260332801156961,219,0.0502283105022831,"crAssphage","Vegatarian|k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Podoviridae.s__crAssphage_cr7_1","Viru"
"k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Podoviridae.s__crAssphage_cr7_1","Mediterranean_diet",-0.301029995663981,11,723,1.04783342067006,7,0.260332801156961,219,0.0502283105022831,"crAssphage","Mediterranean_diet|k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Podoviridae.s__crAssphage_cr7_1","Viru"
"k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Podoviridae.s__crAssphage_cr7_1","High_urbanization",-0.221848749616356,11,723,1.04783342067006,7,0.260332801156961,219,0.0502283105022831,"crAssphage","High_urbanization|k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Podoviridae.s__crAssphage_cr7_1","Viru"
"k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Podoviridae.s__crAssphage_cr8_1","High_urbanization",-0.176091259055681,15,606,1.46438984871311,8,0.324977785480955,231,0.0649350649350649,"crAssphage","High_urbanization|k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Podoviridae.s__crAssphage_cr8_1","Viru"
"k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Podoviridae.s__crAssphage_cr8_1","Baseline",-0.602059991327962,15,606,1.46438984871311,8,0.324977785480955,231,0.0649350649350649,"crAssphage","Baseline|k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Podoviridae.s__crAssphage_cr8_1","Viru"
"k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Podoviridae.s__crAssphage_cr8_1","MRE",0.301029995663981,15,606,1.46438984871311,8,0.324977785480955,231,0.0649350649350649,"crAssphage","MRE|k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Podoviridae.s__crAssphage_cr8_1","Viru"
"k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Podoviridae.s__crAssphage_cr8_1","Low_urbanization",0.176091259055681,15,606,1.46438984871311,8,0.324977785480955,231,0.0649350649350649,"crAssphage","Low_urbanization|k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Podoviridae.s__crAssphage_cr8_1","Viru"
"k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Podoviridae.s__crAssphage_cr8_1","Omnivores",0.176091259055681,15,606,1.46438984871311,8,0.324977785480955,231,0.0649350649350649,"crAssphage","Omnivores|k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Podoviridae.s__crAssphage_cr8_1","Viru"
"k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Podoviridae.s__crAssphage_cr8_1","EEN_diet",-0.176091259055681,15,606,1.46438984871311,8,0.324977785480955,231,0.0649350649350649,"crAssphage","EEN_diet|k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Podoviridae.s__crAssphage_cr8_1","Viru"
"k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Podoviridae.s__crAssphage_cr8_1","Vegatarian",-0.176091259055681,15,606,1.46438984871311,8,0.324977785480955,231,0.0649350649350649,"crAssphage","Vegatarian|k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Podoviridae.s__crAssphage_cr8_1","Viru"
